ID_Pedido,Data_Pedido,Nome_Produto,Categoria,Preco_Unitario,Quantidade,ID_Cliente,Cidade,Estado,Valor_Total,Mes,Ano
1224,2026-05-04 17:29:00,Assinatura Cloud 1TB (Anual),Software,204.91,1,126,Florianópolis,SC,204.91,5,2026
1225,2026-08-06 02:50:00,Mousepad Gigante,Acessórios,115.52,1,297,Porto Alegre,RS,115.52,8,2026
1226,2026-01-24 13:39:00,Tablet Produtividade,Eletrônicos,3548.44,1,467,Recife,PE,3548.44,1,2026
1227,2026-09-08 03:28:00,Cadeira Gamer Ergonômica,Móveis,1675.25,1,482,Belo Horizonte,MG,1675.25,9,2026
1228,2026-08-23 22:17:00,Processador i9,Hardware,3041.48,1,330,Belo Horizonte,MG,3041.48,8,2026
1229,2026-10-26 09:29:00,Headset Wireless 7.1,Acessórios,765.36,1,109,Brasília,DF,765.36,10,2026
1230,2026-04-22 19:36:00,Suporte Articulado Monitor,Móveis,354.87,1,442,Belo Horizonte,MG,354.87,4,2026
1231,2026-07-17 17:03:00,SSD NVMe 2TB,Hardware,838.06,1,395,São Paulo,SP,838.06,7,2026
1232,2026-02-17 15:54:00,Mousepad Gigante,Acessórios,125.83,1,297,Fortaleza,CE,125.83,2,2026
1233,2026-10-20 21:06:00,Licença Suíte Office,Software,444.97,2,233,Porto Alegre,RS,889.94,10,2026
1234,2026-11-21 20:33:00,Memória RAM 32GB DDR5,Hardware,903.62,1,494,Rio de Janeiro,RJ,903.62,11,2026
1235,2026-04-11 13:46:00,Processador i9,Hardware,3258.12,2,210,Curitiba,PR,6516.24,4,2026
1236,2026-06-29 02:31:00,Placa de Vídeo RTX 4070,Hardware,4699.87,1,354,Belo Horizonte,MG,4699.87,6,2026
1237,2026-06-14 06:46:00,Teclado Mecânico Switch Brown,Acessórios,575.74,1,311,Recife,PE,575.74,6,2026
1238,2026-10-17 21:33:00,Tablet Produtividade,Eletrônicos,3342.11,1,236,Belo Horizonte,MG,3342.11,10,2026
1239,2026-06-27 19:04:00,Processador i9,Hardware,3050.92,2,301,Belo Horizonte,MG,6101.84,6,2026
1240,2026-07-09 23:13:00,"Monitor Ultrawide 34""",Eletrônicos,2866.38,4,341,São Paulo,SP,11465.52,7,2026
1241,2026-01-10 10:57:00,Smartphone Topo de Linha,Eletrônicos,5364.7,1,315,Curitiba,PR,5364.7,1,2026
1242,2026-11-28 16:11:00,Mesa em L para Escritório,Móveis,953.13,1,206,Rio de Janeiro,RJ,953.13,11,2026
1243,2026-03-14 17:37:00,Cadeira Gamer Ergonômica,Móveis,1636.97,1,146,Florianópolis,SC,1636.97,3,2026
1244,2026-01-05 18:18:00,SSD NVMe 2TB,Hardware,841.1,1,338,Belo Horizonte,MG,841.1,1,2026
1245,2026-07-25 01:05:00,Memória RAM 32GB DDR5,Hardware,944.93,1,357,Fortaleza,CE,944.93,7,2026
1246,2026-03-01 05:25:00,Placa Mãe High-End,Hardware,1508.48,2,302,Salvador,BA,3016.96,3,2026
1247,2026-03-30 00:56:00,Licença Suíte Office,Software,469.55,1,244,Fortaleza,CE,469.55,3,2026
1248,2026-10-25 22:40:00,Mouse Vertical Ergonômico,Acessórios,253.99,1,207,Curitiba,PR,253.99,10,2026
1249,2026-03-28 15:31:00,SSD NVMe 2TB,Hardware,838.84,1,296,Rio de Janeiro,RJ,838.84,3,2026
1250,2026-03-12 23:00:00,Webcam 4K,Acessórios,696.83,1,247,Salvador,BA,696.83,3,2026
1251,2026-03-17 03:47:00,SSD NVMe 2TB,Hardware,836.07,2,163,Florianópolis,SC,1672.14,3,2026
1252,2026-07-09 06:14:00,Assinatura Cloud 1TB (Anual),Software,196.46,1,496,Porto Alegre,RS,196.46,7,2026
1253,2026-01-03 08:55:00,Licença Suíte Office,Software,461.81,1,188,Porto Alegre,RS,461.81,1,2026
1254,2026-08-27 02:21:00,Teclado Mecânico Switch Brown,Acessórios,570.23,1,109,Salvador,BA,570.23,8,2026
1255,2026-06-06 08:08:00,SSD NVMe 2TB,Hardware,880.52,1,421,Florianópolis,SC,880.52,6,2026
1256,2026-09-25 14:18:00,Laptop Gamer,Eletrônicos,7322.68,1,296,Florianópolis,SC,7322.68,9,2026
1257,2026-12-21 01:40:00,Laptop Gamer,Eletrônicos,7230.31,2,340,Curitiba,PR,14460.62,12,2026
1258,2026-08-03 22:33:00,Memória RAM 32GB DDR5,Hardware,884.88,1,438,Salvador,BA,884.88,8,2026
1259,2026-10-22 06:17:00,Tablet Produtividade,Eletrônicos,3498.06,1,455,Brasília,DF,3498.06,10,2026
1260,2026-12-01 13:37:00,Mesa em L para Escritório,Móveis,905.13,1,409,Salvador,BA,905.13,12,2026
1261,2026-02-27 13:26:00,Teclado Mecânico Switch Brown,Acessórios,567.43,2,259,Curitiba,PR,1134.86,2,2026
1262,2026-01-30 08:29:00,Placa de Vídeo RTX 4070,Hardware,4500.79,2,202,Porto Alegre,RS,9001.58,1,2026
1263,2026-08-06 12:21:00,Mouse Vertical Ergonômico,Acessórios,252.72,1,196,Belo Horizonte,MG,252.72,8,2026
1264,2026-10-09 22:50:00,Smartphone Topo de Linha,Eletrônicos,5112.04,1,199,Florianópolis,SC,5112.04,10,2026
1265,2026-01-04 22:56:00,Smartphone Topo de Linha,Eletrônicos,5251.05,1,332,Curitiba,PR,5251.05,1,2026
1266,2026-01-17 21:15:00,SSD NVMe 2TB,Hardware,838.16,2,219,Porto Alegre,RS,1676.32,1,2026
1267,2026-01-21 18:42:00,SSD NVMe 2TB,Hardware,861.15,1,228,Rio de Janeiro,RJ,861.15,1,2026
1268,2026-06-05 12:08:00,Headset Wireless 7.1,Acessórios,777.84,1,168,Belo Horizonte,MG,777.84,6,2026
1269,2026-06-26 19:23:00,SSD NVMe 2TB,Hardware,836.37,1,174,Fortaleza,CE,836.37,6,2026
1270,2026-08-11 00:14:00,SSD NVMe 2TB,Hardware,880.41,1,224,Curitiba,PR,880.41,8,2026
1271,2026-02-09 17:10:00,Processador i9,Hardware,3285.71,1,381,Florianópolis,SC,3285.71,2,2026
1272,2026-09-16 22:28:00,Smartphone Topo de Linha,Eletrônicos,5452.39,1,274,Curitiba,PR,5452.39,9,2026
1273,2026-10-31 01:52:00,"Monitor Ultrawide 34""",Eletrônicos,2929.38,1,151,São Paulo,SP,2929.38,10,2026
1274,2026-08-09 00:20:00,Teclado Mecânico Switch Brown,Acessórios,528.72,1,310,Belo Horizonte,MG,528.72,8,2026
1275,2026-08-02 21:50:00,Memória RAM 32GB DDR5,Hardware,895.47,2,262,Florianópolis,SC,1790.94,8,2026
1276,2026-08-31 11:25:00,Webcam 4K,Acessórios,700.68,1,450,Fortaleza,CE,700.68,8,2026
1277,2026-03-01 14:59:00,Headset Wireless 7.1,Acessórios,801.97,1,232,Rio de Janeiro,RJ,801.97,3,2026
1278,2026-11-27 00:26:00,Mesa em L para Escritório,Móveis,929.36,1,380,São Paulo,SP,929.36,11,2026
1279,2026-04-25 03:40:00,Mesa em L para Escritório,Móveis,940.18,1,354,São Paulo,SP,940.18,4,2026
1280,2026-11-24 09:09:00,"Monitor Ultrawide 34""",Eletrônicos,2706.77,1,222,Rio de Janeiro,RJ,2706.77,11,2026
1281,2026-10-17 05:59:00,Processador i9,Hardware,3324.58,1,318,Florianópolis,SC,3324.58,10,2026
1282,2026-03-05 00:09:00,Smartphone Topo de Linha,Eletrônicos,4953.28,1,269,Fortaleza,CE,4953.28,3,2026
1283,2026-07-30 23:11:00,Webcam 4K,Acessórios,702.2,1,214,Brasília,DF,702.2,7,2026
1284,2026-12-14 00:12:00,Tablet Produtividade,Eletrônicos,3657.05,1,321,São Paulo,SP,3657.05,12,2026
1285,2026-09-30 00:52:00,Smartphone Topo de Linha,Eletrônicos,5300.24,1,191,Florianópolis,SC,5300.24,9,2026
1286,2026-08-29 01:40:00,Suporte Articulado Monitor,Móveis,350.19,4,213,São Paulo,SP,1400.76,8,2026
1287,2026-07-31 13:46:00,Placa Mãe High-End,Hardware,1554.2,1,304,Rio de Janeiro,RJ,1554.2,7,2026
1288,2026-09-05 11:56:00,Cadeira Gamer Ergonômica,Móveis,1536.73,1,304,Fortaleza,CE,1536.73,9,2026
1289,2026-12-30 12:40:00,Licença Suíte Office,Software,443.11,1,498,Fortaleza,CE,443.11,12,2026
1290,2026-11-25 20:56:00,Licença Suíte Office,Software,467.04,1,189,Belo Horizonte,MG,467.04,11,2026
1291,2026-04-15 18:35:00,Laptop Gamer,Eletrônicos,7364.63,1,290,Florianópolis,SC,7364.63,4,2026
1292,2026-02-08 13:56:00,Assinatura Cloud 1TB (Anual),Software,208.8,2,480,Porto Alegre,RS,417.6,2,2026
1293,2026-04-19 19:16:00,Placa de Vídeo RTX 4070,Hardware,4481.57,1,354,Recife,PE,4481.57,4,2026
1294,2026-07-02 15:26:00,Suporte Articulado Monitor,Móveis,335.79,2,350,Salvador,BA,671.58,7,2026
1295,2026-08-28 15:45:00,"Monitor Ultrawide 34""",Eletrônicos,2869.25,1,181,Fortaleza,CE,2869.25,8,2026
1296,2026-06-21 15:15:00,Laptop Gamer,Eletrônicos,7595.84,1,197,Florianópolis,SC,7595.84,6,2026
1297,2026-02-06 19:21:00,Mouse Vertical Ergonômico,Acessórios,244.15,3,213,Porto Alegre,RS,732.45,2,2026
1298,2026-07-30 12:16:00,Cadeira Gamer Ergonômica,Móveis,1677.91,2,408,Florianópolis,SC,3355.82,7,2026
1299,2026-11-07 06:26:00,Webcam 4K,Acessórios,704.35,1,220,Porto Alegre,RS,704.35,11,2026
1300,2026-10-24 12:16:00,Cadeira Gamer Ergonômica,Móveis,1634.94,1,269,Salvador,BA,1634.94,10,2026
1301,2026-12-24 05:48:00,Placa Mãe High-End,Hardware,1500.16,2,407,São Paulo,SP,3000.32,12,2026
1302,2026-08-14 13:53:00,Suporte Articulado Monitor,Móveis,363.34,4,144,São Paulo,SP,1453.36,8,2026
1303,2026-05-20 03:46:00,Licença Suíte Office,Software,445.46,1,284,Rio de Janeiro,RJ,445.46,5,2026
1304,2026-06-07 10:27:00,Licença Suíte Office,Software,459.69,1,105,Florianópolis,SC,459.69,6,2026
1305,2026-06-05 08:00:00,Mouse Vertical Ergonômico,Acessórios,257.8,1,173,Brasília,DF,257.8,6,2026
1306,2026-03-22 20:29:00,Memória RAM 32GB DDR5,Hardware,919.14,1,192,Rio de Janeiro,RJ,919.14,3,2026
1307,2026-05-30 11:03:00,Tablet Produtividade,Eletrônicos,3632.97,1,429,Rio de Janeiro,RJ,3632.97,5,2026
1308,2026-05-27 02:52:00,Webcam 4K,Acessórios,681.0,1,267,Belo Horizonte,MG,681.0,5,2026
1309,2026-10-19 14:19:00,"Monitor Ultrawide 34""",Eletrônicos,2837.13,1,312,Porto Alegre,RS,2837.13,10,2026
1310,2026-08-31 07:47:00,Licença Suíte Office,Software,454.76,5,272,Rio de Janeiro,RJ,2273.8,8,2026
1311,2026-11-24 10:30:00,Webcam 4K,Acessórios,694.43,1,223,Porto Alegre,RS,694.43,11,2026
1312,2026-08-12 15:39:00,Assinatura Cloud 1TB (Anual),Software,205.16,2,129,São Paulo,SP,410.32,8,2026
1313,2026-01-10 05:38:00,Processador i9,Hardware,3329.79,1,323,Fortaleza,CE,3329.79,1,2026
1314,2026-11-15 06:34:00,Smartphone Topo de Linha,Eletrônicos,5034.43,1,404,Porto Alegre,RS,5034.43,11,2026
1315,2026-03-03 07:48:00,Mesa em L para Escritório,Móveis,955.59,1,137,São Paulo,SP,955.59,3,2026
1316,2026-10-21 01:19:00,Mousepad Gigante,Acessórios,121.47,1,471,São Paulo,SP,121.47,10,2026
1317,2026-03-17 05:19:00,Mesa em L para Escritório,Móveis,942.55,1,458,São Paulo,SP,942.55,3,2026
1318,2026-12-26 13:43:00,Suporte Articulado Monitor,Móveis,336.58,2,389,Brasília,DF,673.16,12,2026
1319,2026-02-04 16:14:00,Mesa em L para Escritório,Móveis,980.97,1,162,Porto Alegre,RS,980.97,2,2026
1320,2026-04-05 03:27:00,Mouse Vertical Ergonômico,Acessórios,243.61,1,177,Belo Horizonte,MG,243.61,4,2026
1321,2026-02-16 16:27:00,Processador i9,Hardware,3178.45,1,117,Curitiba,PR,3178.45,2,2026
1322,2026-02-18 10:47:00,Mouse Vertical Ergonômico,Acessórios,258.61,1,145,Curitiba,PR,258.61,2,2026
1323,2026-06-30 19:14:00,Cadeira Gamer Ergonômica,Móveis,1665.71,2,294,Florianópolis,SC,3331.42,6,2026
1324,2026-08-22 14:35:00,Processador i9,Hardware,3336.75,1,251,São Paulo,SP,3336.75,8,2026
1325,2026-02-10 06:51:00,Teclado Mecânico Switch Brown,Acessórios,531.19,1,376,Fortaleza,CE,531.19,2,2026
1326,2026-02-18 18:52:00,Placa Mãe High-End,Hardware,1501.5,2,268,Recife,PE,3003.0,2,2026
1327,2026-10-27 11:53:00,Suporte Articulado Monitor,Móveis,364.68,1,160,São Paulo,SP,364.68,10,2026
1328,2026-09-23 11:52:00,"Monitor Ultrawide 34""",Eletrônicos,2850.2,2,412,Porto Alegre,RS,5700.4,9,2026
1329,2026-06-17 15:13:00,Placa Mãe High-End,Hardware,1514.38,1,205,Recife,PE,1514.38,6,2026
1330,2026-08-13 04:37:00,Teclado Mecânico Switch Brown,Acessórios,545.3,1,461,Rio de Janeiro,RJ,545.3,8,2026
1331,2026-12-18 08:23:00,Webcam 4K,Acessórios,701.66,2,455,Florianópolis,SC,1403.32,12,2026
1332,2026-07-01 08:44:00,Mousepad Gigante,Acessórios,125.83,1,499,Rio de Janeiro,RJ,125.83,7,2026
1333,2026-05-15 08:56:00,Headset Wireless 7.1,Acessórios,813.83,2,195,Porto Alegre,RS,1627.66,5,2026
1334,2026-05-05 06:24:00,Suporte Articulado Monitor,Móveis,349.8,1,273,Fortaleza,CE,349.8,5,2026
1335,2026-12-30 23:33:00,Placa de Vídeo RTX 4070,Hardware,4322.25,1,489,Curitiba,PR,4322.25,12,2026
1336,2026-04-08 15:01:00,Cadeira Gamer Ergonômica,Móveis,1586.82,1,116,Florianópolis,SC,1586.82,4,2026
1337,2026-03-07 21:57:00,Tablet Produtividade,Eletrônicos,3386.37,1,286,Curitiba,PR,3386.37,3,2026
1338,2026-04-29 05:15:00,Tablet Produtividade,Eletrônicos,3573.56,3,223,São Paulo,SP,10720.68,4,2026
1339,2026-10-20 05:50:00,Headset Wireless 7.1,Acessórios,822.15,2,226,Porto Alegre,RS,1644.3,10,2026
1340,2026-09-14 23:22:00,Mesa em L para Escritório,Móveis,906.4,1,141,São Paulo,SP,906.4,9,2026
1341,2026-08-24 04:44:00,Suporte Articulado Monitor,Móveis,364.77,1,107,Rio de Janeiro,RJ,364.77,8,2026
1342,2026-06-16 02:29:00,Laptop Gamer,Eletrônicos,7451.94,1,108,Curitiba,PR,7451.94,6,2026
1343,2026-08-12 10:00:00,Laptop Gamer,Eletrônicos,7529.85,1,291,São Paulo,SP,7529.85,8,2026
1344,2026-03-24 21:08:00,Assinatura Cloud 1TB (Anual),Software,199.78,1,262,Porto Alegre,RS,199.78,3,2026
1345,2026-11-04 02:41:00,SSD NVMe 2TB,Hardware,860.24,2,395,Curitiba,PR,1720.48,11,2026
1346,2026-01-24 14:43:00,Laptop Gamer,Eletrônicos,7566.69,1,131,Florianópolis,SC,7566.69,1,2026
1347,2026-09-06 09:54:00,Cadeira Gamer Ergonômica,Móveis,1522.14,1,403,Florianópolis,SC,1522.14,9,2026
1348,2026-06-14 23:41:00,Processador i9,Hardware,3091.37,1,148,Florianópolis,SC,3091.37,6,2026
1349,2026-12-10 18:27:00,Memória RAM 32GB DDR5,Hardware,856.04,4,132,Salvador,BA,3424.16,12,2026
1350,2026-10-10 15:53:00,Headset Wireless 7.1,Acessórios,805.66,1,287,Recife,PE,805.66,10,2026
1351,2026-08-20 12:12:00,Mesa em L para Escritório,Móveis,986.05,4,160,Brasília,DF,3944.2,8,2026
1352,2026-05-30 23:44:00,Cadeira Gamer Ergonômica,Móveis,1576.06,1,301,Fortaleza,CE,1576.06,5,2026
1353,2026-08-09 12:11:00,Tablet Produtividade,Eletrônicos,3653.42,4,109,Brasília,DF,14613.68,8,2026
1354,2026-02-05 11:06:00,SSD NVMe 2TB,Hardware,848.1,1,219,Rio de Janeiro,RJ,848.1,2,2026
1355,2026-12-23 00:00:00,Licença Suíte Office,Software,472.38,2,220,Belo Horizonte,MG,944.76,12,2026
1356,2026-09-22 07:43:00,Tablet Produtividade,Eletrônicos,3529.62,2,397,Curitiba,PR,7059.24,9,2026
1357,2026-09-24 10:23:00,Mesa em L para Escritório,Móveis,992.46,2,326,Curitiba,PR,1984.92,9,2026
1358,2026-07-22 06:22:00,Assinatura Cloud 1TB (Anual),Software,199.47,1,257,Rio de Janeiro,RJ,199.47,7,2026
1359,2026-02-09 16:52:00,Assinatura Cloud 1TB (Anual),Software,204.12,1,308,Recife,PE,204.12,2,2026
1360,2026-03-30 19:20:00,Smartphone Topo de Linha,Eletrônicos,5458.61,1,383,São Paulo,SP,5458.61,3,2026
1361,2026-10-19 14:34:00,Webcam 4K,Acessórios,700.02,1,406,Recife,PE,700.02,10,2026
1362,2026-09-29 17:56:00,Laptop Gamer,Eletrônicos,7233.79,1,187,Curitiba,PR,7233.79,9,2026
1363,2026-01-30 13:40:00,Headset Wireless 7.1,Acessórios,787.13,1,442,Curitiba,PR,787.13,1,2026
1364,2026-12-21 08:05:00,Processador i9,Hardware,3326.19,3,166,Brasília,DF,9978.57,12,2026
1365,2026-10-12 19:20:00,Placa Mãe High-End,Hardware,1461.03,2,134,Fortaleza,CE,2922.06,10,2026
1366,2026-06-15 04:59:00,Mousepad Gigante,Acessórios,121.01,2,270,Rio de Janeiro,RJ,242.02,6,2026
1367,2026-04-22 23:52:00,SSD NVMe 2TB,Hardware,814.92,1,395,Salvador,BA,814.92,4,2026
1368,2026-12-03 12:52:00,Suporte Articulado Monitor,Móveis,333.84,2,350,Porto Alegre,RS,667.68,12,2026
1369,2026-10-17 09:01:00,Placa de Vídeo RTX 4070,Hardware,4488.47,2,378,Curitiba,PR,8976.94,10,2026
1370,2026-09-20 04:08:00,Placa de Vídeo RTX 4070,Hardware,4356.99,2,180,Brasília,DF,8713.98,9,2026
1371,2026-07-14 06:16:00,Placa Mãe High-End,Hardware,1442.24,4,188,São Paulo,SP,5768.96,7,2026
1372,2026-05-10 22:26:00,Processador i9,Hardware,3218.25,3,153,Curitiba,PR,9654.75,5,2026
1373,2026-09-25 15:58:00,Webcam 4K,Acessórios,702.37,2,253,Fortaleza,CE,1404.74,9,2026
1374,2026-06-24 13:23:00,Placa de Vídeo RTX 4070,Hardware,4573.74,4,264,Fortaleza,CE,18294.96,6,2026
1375,2026-01-28 16:51:00,SSD NVMe 2TB,Hardware,813.03,2,346,Florianópolis,SC,1626.06,1,2026
1376,2026-08-20 03:55:00,Cadeira Gamer Ergonômica,Móveis,1630.34,2,124,Belo Horizonte,MG,3260.68,8,2026
1377,2026-06-21 05:23:00,Mesa em L para Escritório,Móveis,993.84,1,351,Recife,PE,993.84,6,2026
1378,2026-05-30 06:48:00,Laptop Gamer,Eletrônicos,7602.46,1,184,Brasília,DF,7602.46,5,2026
1379,2026-11-02 02:48:00,Tablet Produtividade,Eletrônicos,3497.74,1,347,Recife,PE,3497.74,11,2026
1380,2026-07-05 23:52:00,Suporte Articulado Monitor,Móveis,332.76,1,228,Recife,PE,332.76,7,2026
1381,2026-07-16 15:10:00,Tablet Produtividade,Eletrônicos,3477.13,1,331,Recife,PE,3477.13,7,2026
1382,2026-07-03 15:48:00,Tablet Produtividade,Eletrônicos,3674.43,1,354,Fortaleza,CE,3674.43,7,2026
1383,2026-02-25 14:09:00,Placa de Vídeo RTX 4070,Hardware,4627.79,1,138,Porto Alegre,RS,4627.79,2,2026
1384,2026-10-30 16:43:00,Placa Mãe High-End,Hardware,1467.96,1,246,Rio de Janeiro,RJ,1467.96,10,2026
1385,2026-09-22 10:13:00,SSD NVMe 2TB,Hardware,839.89,1,435,Recife,PE,839.89,9,2026
1386,2026-10-16 10:20:00,Teclado Mecânico Switch Brown,Acessórios,554.1,1,300,Porto Alegre,RS,554.1,10,2026
1387,2026-05-22 19:47:00,Memória RAM 32GB DDR5,Hardware,944.18,2,383,Belo Horizonte,MG,1888.36,5,2026
1388,2026-06-11 12:55:00,Memória RAM 32GB DDR5,Hardware,931.84,4,426,Recife,PE,3727.36,6,2026
1389,2026-01-04 17:17:00,Licença Suíte Office,Software,462.04,1,232,Belo Horizonte,MG,462.04,1,2026
1390,2026-02-24 11:20:00,Laptop Gamer,Eletrônicos,7748.88,2,135,Curitiba,PR,15497.76,2,2026
1391,2026-12-05 22:44:00,Placa de Vídeo RTX 4070,Hardware,4580.88,1,282,Curitiba,PR,4580.88,12,2026
1392,2026-05-26 02:39:00,Smartphone Topo de Linha,Eletrônicos,5156.06,1,278,Porto Alegre,RS,5156.06,5,2026
1393,2026-04-06 00:08:00,Mousepad Gigante,Acessórios,123.25,2,445,Porto Alegre,RS,246.5,4,2026
1394,2026-07-29 23:06:00,"Monitor Ultrawide 34""",Eletrônicos,2874.15,1,432,São Paulo,SP,2874.15,7,2026
1395,2026-05-25 05:29:00,"Monitor Ultrawide 34""",Eletrônicos,2742.21,3,212,Curitiba,PR,8226.630000000001,5,2026
1396,2026-04-19 08:05:00,Processador i9,Hardware,3224.71,1,406,Fortaleza,CE,3224.71,4,2026
1397,2026-04-04 10:23:00,Tablet Produtividade,Eletrônicos,3641.37,1,131,Rio de Janeiro,RJ,3641.37,4,2026
1398,2026-10-04 21:27:00,Suporte Articulado Monitor,Móveis,333.05,1,273,Porto Alegre,RS,333.05,10,2026
1399,2026-03-27 14:10:00,"Monitor Ultrawide 34""",Eletrônicos,2730.35,2,315,Curitiba,PR,5460.7,3,2026
1400,2026-11-26 07:12:00,Laptop Gamer,Eletrônicos,7735.43,1,175,Salvador,BA,7735.43,11,2026
1401,2026-01-20 11:01:00,Smartphone Topo de Linha,Eletrônicos,5239.76,1,257,Belo Horizonte,MG,5239.76,1,2026
1402,2026-06-11 12:45:00,Headset Wireless 7.1,Acessórios,813.39,1,316,Curitiba,PR,813.39,6,2026
1403,2026-08-10 06:11:00,Smartphone Topo de Linha,Eletrônicos,5408.08,1,409,Curitiba,PR,5408.08,8,2026
1404,2026-10-21 21:18:00,Cadeira Gamer Ergonômica,Móveis,1579.98,3,480,Curitiba,PR,4739.9400000000005,10,2026
1405,2026-08-28 11:21:00,Licença Suíte Office,Software,452.06,1,139,Curitiba,PR,452.06,8,2026
1406,2026-12-27 12:14:00,Mouse Vertical Ergonômico,Acessórios,252.36,1,228,Salvador,BA,252.36,12,2026
1407,2026-06-13 02:35:00,Suporte Articulado Monitor,Móveis,360.12,2,359,Salvador,BA,720.24,6,2026
1408,2026-04-12 06:05:00,SSD NVMe 2TB,Hardware,883.94,1,175,Belo Horizonte,MG,883.94,4,2026
1409,2026-03-21 19:39:00,"Monitor Ultrawide 34""",Eletrônicos,2842.17,1,327,Fortaleza,CE,2842.17,3,2026
1410,2026-07-23 12:32:00,Laptop Gamer,Eletrônicos,7331.37,1,392,São Paulo,SP,7331.37,7,2026
1411,2026-01-25 08:19:00,Mesa em L para Escritório,Móveis,972.41,1,479,Salvador,BA,972.41,1,2026
1412,2026-10-10 23:49:00,Cadeira Gamer Ergonômica,Móveis,1648.05,1,442,Salvador,BA,1648.05,10,2026
1413,2026-09-25 17:18:00,Placa de Vídeo RTX 4070,Hardware,4630.88,1,125,Curitiba,PR,4630.88,9,2026
1414,2026-08-10 13:47:00,"Monitor Ultrawide 34""",Eletrônicos,2926.09,3,197,Belo Horizonte,MG,8778.27,8,2026
1415,2026-01-03 18:16:00,Smartphone Topo de Linha,Eletrônicos,5398.54,1,274,São Paulo,SP,5398.54,1,2026
1416,2026-09-18 19:54:00,Tablet Produtividade,Eletrônicos,3492.15,2,370,Fortaleza,CE,6984.3,9,2026
1417,2026-10-08 20:45:00,Webcam 4K,Acessórios,692.73,1,336,Recife,PE,692.73,10,2026
1418,2026-01-21 06:17:00,Webcam 4K,Acessórios,707.04,1,453,Salvador,BA,707.04,1,2026
1419,2026-12-21 05:20:00,Teclado Mecânico Switch Brown,Acessórios,542.43,1,283,Brasília,DF,542.43,12,2026
1420,2026-10-17 12:31:00,Tablet Produtividade,Eletrônicos,3558.74,1,329,São Paulo,SP,3558.74,10,2026
1421,2026-03-13 05:37:00,Headset Wireless 7.1,Acessórios,817.71,1,293,Belo Horizonte,MG,817.71,3,2026
1422,2026-01-26 06:26:00,Assinatura Cloud 1TB (Anual),Software,190.43,2,389,Salvador,BA,380.86,1,2026
1423,2026-04-28 07:44:00,Tablet Produtividade,Eletrônicos,3625.41,1,315,Fortaleza,CE,3625.41,4,2026
1424,2026-02-26 22:32:00,Headset Wireless 7.1,Acessórios,799.48,5,463,Curitiba,PR,3997.4,2,2026
1425,2026-02-13 09:16:00,Assinatura Cloud 1TB (Anual),Software,201.37,1,312,Florianópolis,SC,201.37,2,2026
1426,2026-05-19 09:30:00,Smartphone Topo de Linha,Eletrônicos,5219.12,1,479,Recife,PE,5219.12,5,2026
1427,2026-05-01 07:34:00,Memória RAM 32GB DDR5,Hardware,910.4,1,335,Curitiba,PR,910.4,5,2026
1428,2026-01-27 19:45:00,Mouse Vertical Ergonômico,Acessórios,257.69,1,170,Brasília,DF,257.69,1,2026
1429,2026-11-18 10:05:00,Tablet Produtividade,Eletrônicos,3337.75,1,430,Florianópolis,SC,3337.75,11,2026
1430,2026-12-20 09:06:00,Mesa em L para Escritório,Móveis,908.9,1,181,Belo Horizonte,MG,908.9,12,2026
1431,2026-08-13 03:16:00,Mousepad Gigante,Acessórios,114.49,2,324,Curitiba,PR,228.98,8,2026
1432,2026-03-12 00:28:00,Mousepad Gigante,Acessórios,122.62,1,466,Salvador,BA,122.62,3,2026
1433,2026-07-21 09:03:00,Suporte Articulado Monitor,Móveis,363.62,1,176,Belo Horizonte,MG,363.62,7,2026
1434,2026-12-21 18:53:00,SSD NVMe 2TB,Hardware,884.8,1,288,Florianópolis,SC,884.8,12,2026
1435,2026-04-30 02:20:00,Mousepad Gigante,Acessórios,124.32,1,348,Salvador,BA,124.32,4,2026
1436,2026-01-28 03:16:00,Mousepad Gigante,Acessórios,117.99,3,405,Belo Horizonte,MG,353.96999999999997,1,2026
1437,2026-08-16 04:29:00,Placa Mãe High-End,Hardware,1442.8,5,485,Curitiba,PR,7214.0,8,2026
1438,2026-03-24 20:09:00,Smartphone Topo de Linha,Eletrônicos,5241.12,1,380,Salvador,BA,5241.12,3,2026
1439,2026-02-27 08:31:00,Placa de Vídeo RTX 4070,Hardware,4702.9,3,119,Florianópolis,SC,14108.699999999999,2,2026
1440,2026-02-24 18:29:00,Licença Suíte Office,Software,444.38,1,447,Brasília,DF,444.38,2,2026
1441,2026-05-10 11:41:00,Webcam 4K,Acessórios,708.7,1,133,Recife,PE,708.7,5,2026
1442,2026-10-01 02:35:00,Laptop Gamer,Eletrônicos,7854.64,1,272,Florianópolis,SC,7854.64,10,2026
1443,2026-03-11 21:11:00,"Monitor Ultrawide 34""",Eletrônicos,2670.86,1,255,Recife,PE,2670.86,3,2026
1444,2026-07-11 12:49:00,Laptop Gamer,Eletrônicos,7630.96,2,321,Rio de Janeiro,RJ,15261.92,7,2026
1445,2026-07-27 03:28:00,Teclado Mecânico Switch Brown,Acessórios,527.63,1,483,Florianópolis,SC,527.63,7,2026
1446,2026-01-22 07:45:00,Webcam 4K,Acessórios,733.49,1,415,Recife,PE,733.49,1,2026
1447,2026-11-18 14:54:00,Webcam 4K,Acessórios,670.19,1,253,Porto Alegre,RS,670.19,11,2026
